,minimum,maximum
GTPDPK,0.0,-3.0657345410926915e-13
GTPHs,0.0,-1.323225542644088e-13
GTPtex,0.0,0.0
GUAD,0.0,1.304832050539057e-12
GLYTRS,0.0,0.0
GLYt2pp_copy1,0.0,0.0
GLYt4pp,0.0,999999.0000000001
GLYtex,-4.69904560840941e-13,0.0
GMAND,0.0,0.0
GMHEPAT,-6.866683703011536e-16,4.204020718651242e-14
GUAPRT,0.0,1.787577588446552e-12
GUAt2pp,0.0,6.440034791148576e-12
GUAtex,-2.58320156540708e-14,0.0
GUAtpp,-3.7606909431061204e-10,0.0
GUI1,0.0,0.0
GUI2,0.0,0.0
GUR1PPpp,0.0,0.0
GMHEPK,0.0,6.570784464573789e-15
GMHEPPA,0.0,1.1329759348477801e-14
GMPR,0.0,7.18370239060065e-13
H2O2tex,0.0,0.0
EX_ala__D_e,0.0,3.428334920859006e-12
H2Otex,-41.70641704480262,-37.23762733503686
H2Otpp,-37.23762733504188,-37.237627335036805
H2SO,0.0,1.0187945468485408e-13
H2St1pp,0.0,6.590535340142654e-14
GMPS2,0.1791914528647981,0.17919145286659904
GMPtex,0.0,0.0
EX_ala__L_e,0.0,1.7811425355603167e-13
H2Stex,-8.38522219601067e-14,0.0
H2tex,0.0,0.0
H2tpp,0.0,0.0
EX_alaala_e,0.0,-1.759519732651105e-13
HACD1i,0.0,1.5330802593252318e-13
HACD2i,0.0,-5.596752924374607e-14
HACD3i,0.0,3.971433383610886e-14
HG2abcpp,0.0,0.0
HACD4i,1.3658599383185239e-14,-1.4205658999596292e-13
EX_all__D_e,0.0,0.0
HG2t3pp,0.0,0.0
HG2tex,0.0,0.0
HACD5i,4.347089925755947e-16,-4.687560312669271e-14
HACD6i,0.0,5.672138210348859e-13
HACD7i,0.0,-1.4094863261096577e-13
HISTD,0.06979504694805812,0.06979504694968175
HISTP,0.06979504694805834,0.06979504694814592
HISTRS,0.0,0.0
HISabcpp,0.0,2.5841393351862033e-12
HACD8i,-9.979552334239389e-17,8.230172028741013e-13
EX_alltn_e,0.0,1.8936272082370165e-13
HBZOPT,0.0001642843093668668,0.00016428430936686936
HCINNMt2rpp,0.0,0.0
HCINNMtex,-1.0927122669798887e-13,0.0
HCO3E,2.1068062944516535,2.106806294309662
HISt2rpp,-4.4073584932753805e-12,0.0
HIStex,-2.621608831950683e-12,0.0
HCYSMT,0.0,-2.2546749313936592e-14
HKNDDH,0.0,0.0
EX_amp_e,0.0,0.0
HCYSMT2,0.0,0.0
HDCAtexi,0.0,0.0
HKNTDH,0.0,0.0
EX_anhgm_e,0.0,3.1023905284593064e-14
HMBS,0.0003285686187337339,0.00032856861874716484
HMPK1,0.0,0.0
HDCEAtexi,0.0,0.0
CTECOAI7,0.0,6.589041268375136e-13
HOMt2pp,0.0,-9.113684720940334e-13
EX_arab__L_e,0.0,0.0
HOMtex,9.128504430851443e-14,0.0
HOPNTAL,0.0,0.0
HEMEOS,0.0,0.0
HEPK1,2.6719903538606408e-14,5.002875179279274e-15
HEPK2,-9.40025952877158e-15,3.8095802826197075e-15
HPPK2,0.0004928529280997476,0.0004928529281002092
EX_arbtn_e,0.0,0.0
HPPPNDO,-2.0327225259511245e-14,0.0
HPPPNt2rpp,0.0,0.0
HPPPNtex,0.0,0.0
HPYRI,0.0,0.0
HPYRRx,0.0,0.0
HPYRRy,0.0,-5.236497045036463e-13
HSDy,-0.5143078695179132,-0.5143078695431623
HEPT1,0.0,2.3686679824818652e-14
HEPT2,0.0,3.49397892036402e-14
HEPT3,0.0,3.045757642420988e-14
HEPT4,0.0,1.9282352332885882e-14
HETZK,0.0,0.0
HEX1,0.0,1.2652419016084169e-11
HEX4,0.0,-1.8121941987230524e-12
HSK,0.4009126509302641,0.4009126509382211
HEX7,0.0,5.0482178574357116e-12
EX_arbtn_fe3_e,0.0,0.0
HEXt2rpp,3.1118527521725775e-13,0.0
EX_arg__L_e,0.0,8.970992802422934e-14
EX_ascb__L_e,0.0,0.0
IPPS,0.3318837729586254,0.33188377295864874
ISETACabcpp,0.0,0.0
HSST,0.11339521861289797,0.11339521861298162
ISETACtex,0.0,0.0
EX_asn__L_e,0.0,-1.1267398290221167e-11
K2L4Aabcpp,0.014328833260921797,0.01432883326093114
HSTPT,0.06979504694805815,0.06979504694802545
HXAND,0.0,2.9576050305625674e-12
EX_aso3_e,0.0,0.0
HXAtex,-6.462953560478271e-14,0.0
HXCT,0.0,1.352341876831652e-12
K2L4Atex,0.014328833260921795,0.014328833260785379
KARA1,-0.6440799500269346,-0.644079950027026
HXPRT,0.0,2.1851797083532273e-12
KARA2,0.21401162274024588,0.21401162274091842
HYD1pp,0.0,0.0
EX_asp__L_e,0.0,1.9914567845870444e-13
KAS14,0.0,0.0
HYD2pp,0.0,0.0
HYD3pp,0.0,0.0
HYPOE,0.0,2.885737778826552e-10
HYXNtex,-8.468244402181472e-14,0.0
KAS15,0.2621476620856766,0.26214766208586604
KAT1,0.0,0.0
ACACT11,0.0,-3.541073821437898e-14
ACACT8,0.0,-7.017675448282679e-14
HYXNtpp,-1.551140186523817e-13,0.0
ACACT13,4.771034377807915e-16,2.240096061068372e-13
Htex,-6.766124424771768,2.171454994738309
ACACT10,0.0,2.0015235495012877e-13
EX_but_e,0.0,0.0
ACACT9,0.0,8.286828110612986e-13
ACACT12,0.0,2.889350088211532e-12
ACACT8r,0.0,8.617069958578444e-13
ICDHyr,4.52081276852328,4.520812768525204
ICHORS_copy1,0.0,6.486587783103561e-14
ICHORS_copy2,0.0,0.0
ICHORT,0.0,-1.0878097826171106e-14
KDOCT2,0.0286576665218435,0.028657666521859956
EX_butso3_e,0.0,1.5174438656323598e-35
KDOPP,0.02865766652184356,0.02865766652185232
ICL,0.0,-3.8142232949219195e-11
IDOND,-1.642271487573904e-12,2.0943097588167884e-13
KDOPS,0.028657666521844302,0.028657666521858968
EX_ca2_e,-0.0034897523474029224,-0.0034897523474029064
KG6PDC,0.0,0.0
Kabcpp,0.0,4.6630952970944795e-12
IDOND2,0.0,2.959244542313761e-11
IDONt2rpp,-1.8625998185661606e-12,0.0
IDONtex,-6.188330728065828e-14,0.0
Kt2pp,0.13083808674222908,0.1308380867482341
IG3PS,0.0697950469480582,0.06979504694811377
EX_cbi_e,0.0,0.0
IGPDH,0.06979504694805816,0.0697950469480872
IGPS,0.04187408136507944,0.04187408136523921
Kt3pp,0.0,4.834270852107687e-12
Ktex,0.13083808674240158,0.13083808674240419
LA4NTpp,0.0,3.99055108715025e-14
LACZ,0.0,0.0
LACZpp,0.0,-1.2614493650700892e-18
ILETA,-0.2140116227403594,-0.21401162274024588
ILETRS,0.0,0.0
ILEabcpp,0.0,2.60344724192576e-12
ILEt2rpp,-3.983957286842779e-12,0.0
LADGMDH,0.0,1.857209332463707e-12
LALDO2x,0.0,1.0456129056253925e-13
ILEtex,-1.0639232091498404e-12,0.0
EX_cbl1_e,-2.777697891788042e-12,0.0
IMPC,-0.39888303984377854,-0.39888303984366485
IMPD,0.17919145285962743,0.179191452866969
LALGP,0.0,-1.54534551564184e-13
LCADi,0.0,0.0
LCARR,0.0,1.552894560848301e-11
LCARS,0.0,0.0
IMPtex,0.0,0.0
EX_cd2_e,0.0,0.0
INDOLEt2pp,0.0,0.0
INDOLEt2rpp,-2.3448751915772863e-13,0.0
LCTSt3ipp,0.0,4.419953399074256e-12
LCTStex,0.0,0.0
LCTStpp,0.0,6.3116715255623075e-12
INDOLEtex,-5.299610958597186e-14,-2.6580523127793387e-15
LDH_D,-6.467878727282714e-12,3.86174797629727e-12
EX_cgly_e,0.0,1.317444110879937e-11
LDH_D2,0.0,2.557251272791622e-12
INOSTt4pp,0.0,0.0
EX_chol_e,0.0,0.0
INSH,0.0,1.5451958493546648e-13
INSK,0.0,4.093052132639248e-11
LEUTAi,0.3318837729586258,0.33188377295958127
LEUTRS,0.0,0.0
LEUabcpp,0.0,1.326413466652957e-12
INSTtex,0.0,0.0
INSt2pp_copy1,0.0,0.0
INSt2pp_copy2,0.0,0.0
LEUt2rpp,1.6682392225440504e-12,0.0
LEUtex,3.100138547274086e-13,0.0
LGTHL,0.0,8.989139759906978e-12
INStex,-6.62528845829228e-14,0.0
IPDDI,0.0,0.0
EX_cit_e,0.0,8.241044529891802e-15
IPDPS,0.0015551756819437018,0.0015551756819432256
IPMD,0.3318837729586256,0.33188377295854676
LIPACabcpp,0.0,4.274820120588985e-17
LIPAHT2ex,0.0,9.36178781006415e-15
LPLIPAL2A181,0.0,8.191434137766859e-13
LIPAHTex,0.0,0.0
LIPAabcpp,-1.7203969092977905e-14,3.5199441776676635e-15
LIPAtex,9.078745095017782e-16,7.949202954555415e-15
LPADSS,0.0143288332609218,0.014328833260929784
IPPMIa,-0.3318837729586309,-0.3318837729586256
IPPMIb,-0.3318837729586838,-0.3318837729586256
LPLIPAL2ATE120,0.0,0.0
MCOATA,1.7777183015560492,1.7777183015585933
LPLIPAL1A120pp,0.0,7.272137881200078e-14
LPLIPAL1A140pp,0.0,4.708327690314151e-13
LPLIPAL1A141pp,0.0,6.027936265673617e-13
LPLIPAL2ATE140,0.0,0.0
LPLIPAL1A160pp,0.0,3.073643257684581e-13
LPLIPAL1A161pp,0.0,-3.245506782072475e-11
MCPST,0.0,0.0
MCTP1App,0.010232776040833063,0.010232776041928328
LPLIPAL2ATE141,0.0,0.0
MCTP1Bpp,0.0,1.3983482380549072e-13
MCTP2App,0.0,9.197254764526492e-14
LPLIPAL1A180pp,0.0,-5.297814340644383e-13
LPLIPAL1A181pp,0.0,2.5705424598790214e-13
LPLIPAL2ATE160,0.0,0.0
LPLIPAL1E120pp,0.0,2.1960516003711806e-13
LPLIPAL1E140pp,0.0,2.8613549436191964e-13
LPLIPAL1E141pp,0.0,3.4689296401928814e-13
LPLIPAL1E160pp,0.0,3.160005077887203e-12
LPLIPAL1E161pp,0.0,1.1258627928239942e-13
LPLIPAL1E180pp,0.0,-1.717879557600744e-11
MDDCP1pp,0.0,1.2909441571653695e-13
MDDCP2pp,0.0,3.0152074348727836e-14
MDDCP3pp,0.0,1.0853093765734304e-13
MDDCP4pp,0.0,5.909595236289362e-14
MDDCP5pp,0.0,-8.024639218049426e-13
MDDEP1pp,0.0,4.032476917405234e-13
MDDEP2pp,0.0,6.174867780840806e-14
MDDEP3pp,0.0,5.206350189985465e-13
LPLIPAL1E181pp,0.0,6.427991821927897e-13
LPLIPAL1G120pp,0.0,5.625275046475585e-13
LPLIPAL1G140pp,0.0,-9.915303898791783e-12
MDDEP4pp,0.0,-8.838902031753033e-13
LPLIPAL2ATE161,0.0,0.0
MDH,4.495814295579556,4.4958142955795655
MDH2,0.0,1.2907014278968763e-12
LPLIPAL1G141pp,0.0,5.7658555877499e-13
LPLIPAL1G160pp,0.0,3.333206194878708e-12
MDH3,0.0,-2.1848540049468654e-12
LPLIPAL1G161pp,0.0,6.359851701189945e-13
LPLIPAL2ATE180,0.0,0.0
LPLIPAL1G180pp,0.0,-4.80732168598e-13
LPLIPAL2ATE181,0.0,0.0
LPLIPAL1G181pp,0.0,5.926538999328923e-12
LPLIPAL2A120,0.0,-2.608871456401406e-13
LPLIPAL2A140,0.0,6.031140383211935e-13
MDRPD,0.0,2.3437557296621637e-14
ME1,0.0,2.9455507521225545e-12
ME2,0.0,1.2933874423301917e-11
MECDPDH2,0.0017599785429481718,0.001759978542948167
LPLIPAL2A141,0.0,7.491790993298159e-13
LPLIPAL2A160,0.0,3.525954430373661e-13
LPLIPAL2A161,0.0,-1.2561940642581524e-13
LPLIPAL2A180,0.0,3.425227528248797e-13
MECDPS,0.0017599785429481716,0.0017599785429481911
MELIBt2pp,-8.534602270455605e-14,1.9915857613904975e-12
LPLIPAL2ATG120,0.0,0.0
MELIBt3ipp,0.0,-1.278526394822802e-10
MELIBtex,-7.061108518306873e-14,0.0
MEPCT,0.0017599785429481716,0.0017599785429482184
LPLIPAL2ATG140,0.0,0.0
METAT,0.0004928529281006007,0.000492852927306354
METDabcpp,0.0,0.0
LPLIPAL2ATG141,0.0,0.0
METDtex,0.0,0.0
METOX1s,0.0,1.4265436245208637e-12
MN2t3pp,0.0,-2.156015443820295e-11
MN2tpp,0.002326501553579665,0.0023265015698699636
MN6PP,0.0,1.6199553452617306e-12
METOX2s,0.0,6.764664994573066e-12
LPLIPAL2ATG160,0.0,0.0
METS,0.11372378723163169,0.11372378723176312
METSOX1abcpp,-9.520830731285373e-14,0.0
MNLptspp,0.0,0.0
MNLtex,0.0,0.0
METSOX1tex,0.0,0.0
LPLIPAL2ATG161,0.0,0.0
METSOX2abcpp,0.0,0.0
MNNH,0.0,0.0
MNt2pp,0.0,4.807274865685911e-11
LPLIPAL2ATG180,0.0,0.0
MNtex,0.0023265015649352695,0.0023265015649353007
MOAT,0.014328833260921799,0.014328833260967098
MOAT2,0.014328833260921811,0.014328833260899617
MOAT3C,0.0,4.4707888354772416e-14
MOBDabcpp,0.0023265015649352717,0.002326501564935317
MOBDtex,0.0023265015649352717,0.0023265015649352773
MOHMT,0.0004243397404402142,0.0004243397407863204
METSOX2tex,0.0,-4.0035726049603974e-16
METSOXR1,0.0,8.929418997357818e-13
METSOXR2,-7.752532741294309e-14,-1.8251423631949765e-12
METTRS,0.0,0.0
METabcpp,0.0,0.0
METtex,0.0,0.0
MG2t3_2pp,0.005816253890485425,0.005816253912338301
MPTG,0.010232776040833098,0.010232776042878264
MG2tex,0.005816253912338179,0.005816253912338112
MPTG2,0.0,6.005002460944201e-13
LPLIPAL2ATG181,0.0,0.0
MSO3abcpp,0.0,0.0
MSO3tex,0.0,0.0
MTAN,0.0,2.188962673796151e-13
MG2tpp,0.0,-6.477400137227093e-11
MG2uabcpp,0.0,-2.2332255485303505e-12
MGSA,0.0,1.4465129298628526e-12
MI1PP,0.0,0.0
MTHFC,0.7264924739456814,0.7264924739596224
MICITDr,0.0,-7.801805507935809e-13
LPLIPAL2E120,0.0,-1.2910969763496877e-13
MINOHPtexi,0.0,0.0
MLDCP1App,0.0,3.2076259154167643e-13
MTHFD,0.7264924739569376,0.7264924739594438
MTHFR2,0.1137237872316317,0.11372378723163619
MTRI,0.0,8.281863209703325e-15
MLDCP1Bpp,0.0,-3.890500541300656e-11
LPLIPAL2E140,0.0,1.3354140517513638e-13
MLDCP2App,0.0,7.12073043857616e-14
MLDCP2Bpp,0.0,3.593135734899362e-12
MLDCP3App,0.0,-5.386113877898171e-14
MLDEP1pp,0.0,3.6999110976548095e-14
MLDEP2pp,0.0,7.435204912376502e-13
MTRK,9.367670537476648e-14,1.2498013255046132e-13
MTRPOX,0.0,0.0
N2Otex,0.0,0.0
N2Otpp,0.0,0.0
NACODA,0.0,2.6891068000338048e-12
NACtex,0.0,0.0
MLTG1,3.1668265140355777e-13,0.0
MLTG2,-2.1036177843598886e-14,0.0
LPLIPAL2E141,0.0,4.728215497277211e-13
MLTG3,0.0,1.390563614846867e-12
MLTG4,0.0,2.115637713734011e-12
NACtpp,0.0,0.0
NADDP,0.0,-2.6691957850230103e-11
NADH10,0.0,-1.223612574972779e-10
NADH16pp,0.0,28.55573449809687
NADH17pp,0.0,0.0
MLTG5,0.0,-1.085929305240954e-12
LPLIPAL2E160,0.0,1.220685214516518e-13
MLTGY1pp,0.0,6.319626245980206e-14
MLTGY2pp,0.0,-7.28645062253362e-14
NADH18pp,0.0,0.0
NADH5,0.0,5.951865493810716e-13
NADH9,0.0,1.1031470819168481e-11
NADK,0.0003293053196736995,0.0003293053441794085
MLTGY3pp,0.0,1.1431952185990536e-13
MLTGY4pp,0.0,-5.752104035735193e-14
NADN,0.0,2.392519737043028e-14
LPLIPAL2E161,0.0,1.401302854652154e-13
NADPHQR2,0.0,4.372160452137334e-12
MLTP1,4.464395508320234e-13,0.0
MLTP2,-1.884239838794354e-12,0.0
MLTP3,1.8542350192257748e-12,0.0
MMCD,0.0,9.99707161091073e-13
MME,0.0,-1.6909544412475417e-12
NADPHQR3,0.0,2.906037781316319e-12
NADPHQR4,0.0,1.5938840425459754e-12
NADPPPS,0.0,2.0665527420917526e-12
MMETt2pp,0.0,3.874425101574578e-17
LPLIPAL2E180,0.0,5.288309428799933e-13
MMETtex,-6.925050459814475e-17,0.0
NADS1,0.0016782047387344597,0.0016782047378673382
NADTRHD,0.0,-4.852767540868077e-12
NAMNPP,5.603467011533195e-15,1.8153753245361508e-13
MMM2,0.0,2.389218842589554e-14
NAt3_1p5pp,0.0,-1.4266151457461913e-14
LPLIPAL2E181,0.0,6.125370946976027e-13
NAt3_2pp,0.0,1.4948583191977771e-10
NAt3pp,0.0,0.0
NMNN,0.0,-3.004547484856361e-13
LPLIPAL2G120,0.0,-3.826173462272477e-13
NAtex,0.0,0.0
LPLIPAL2G140,0.0,6.810079400508841e-13
NDPK1,0.0,999999.0
NDPK2,0.2940026106821934,0.29400261068419753
NMNPtpp,0.0,0.0
LPLIPAL2G141,0.0,5.648884726837354e-13
NMNt7pp,0.0,0.0
NMNtex,0.0,0.0
NDPK3,0.11335248994790309,0.13325814933159333
NDPK4,0.019279463570093754,0.019279463615419486
LPLIPAL2G160,0.0,5.044665779447272e-13
NDPK5,-1.3703561485612462e-13,0.01990565937120317
NDPK6,0.0,4.020105597589434e-11
NNAM,0.0,2.339442730558092e-13
NNATr,0.0016782047387357885,0.00167820474107346
NNDMBRT,0.0,0.0
NNDPR,0.0016782047387366983,0.0016782047387348716
NDPK7,-7.529141566856481e-13,0.01990565937026721
NDPK8,-1.3085880343242592e-12,0.0
NH4tex,7.9446123927565,7.944612392756353
NH4tpp,7.9446123927562535,7.9446123927580246
NHFRBO,0.0,0.0
NO2t2rpp,0.0,0.0
NO2tex,0.0,0.0
NO3R1bpp,0.0,0.0
NO3R1pp,0.0,0.0
NO3R2bpp,0.0,0.0
NI2abcpp,0.0,3.947618551726251e-12
NI2t3pp,0.0,7.815155792170061e-13
NO3R2pp,0.0,0.0
LPLIPAL2G161,0.0,3.2582149581327413e-13
NO3t7pp,0.0,0.0
NO3tex,0.0,0.0
NI2tex,0.0,0.0
NI2tpp,0.0,2.9362107960237865e-11
NI2uabcpp,0.0,-5.06117448972087e-13
NMNAT,0.0,-6.403978353435879e-12
NODOx,0.0,0.0
LPLIPAL2G180,0.0,3.982228304599645e-13
NODOy,0.0,0.0
NMNDA,0.0,6.850726762555405e-13
NOtex,1.2873403581570911e-18,0.0
LPLIPAL2G181,0.0,2.703286213029847e-13
NOtpp,0.0,-3.1483610858219507e-21
NPHS,0.0,9.881186435001594e-19
LSERDHr,0.0,-3.958448389193022e-11
NTD1,0.0,9.507781823801153e-11
NTD10,0.0,-7.019804686046915e-11
NTD10pp,0.0,0.0
O16GALFT,0.0,0.0
LYSDC,0.0,5.208260425401405e-13
O16GLCT1,0.0,0.0
O16GLCT2,0.0,0.0
O2Stex,0.0,0.0
O2tex,16.265605145118215,18.5
O2tpp,16.26560514511811,16.265605145118666
OAADC,0.0,9.92637905870213e-13
NTD11,0.0,-2.661646508930999e-11
NTD11pp,-5.152385251293131e-14,0.0
NTD12,0.0,3.1418982269629286e-12
NTD12pp,0.0,0.0
NTD1pp,0.0,0.0
NTD2,0.0,1.7492680220193565e-11
OBTFL,0.0,-9.74133725185441e-12
OCBT,0.21791613771623025,0.2179161376964762
NTD2pp,0.0,0.0
OCDCAtexi,0.0,0.0
NTD3,0.0,-4.8645054516721595e-14
LYSTRS,0.0,0.0
NTD3pp,0.0,0.0
NTD4,0.0,3.1590670697917325e-12
OCDCEAtexi,0.0,0.0
OCTAtex,0.0,5.725241253369498e-17
LYSabcpp,0.0,5.7810927377187164e-11
OCTDPS,0.0001642843093668636,0.00016428430936686546
NTD4pp,0.0,0.0
NTD5,0.0,1.2508662227900762e-09
CTECOAI8,0.0,-3.908053664386409e-13
LYSt2pp,0.0,4.312813303976175e-11
OHPBAT,0.00016428430936686687,0.0001642843093668724
OHPHM,0.0,0.0
OMBZLM,0.0,0.0
NTD5pp,0.0,0.0
NTD6,0.0,4.2383590358844717e-13
NTD6pp,0.0,0.0
NTD7,0.0,4.2328717184092244e-11
OMCDC,0.33188377295862564,0.3318837729586387
OMMBLHX,0.0,-6.474629797073466e-17
LYSt3pp,0.0,4.806492352127093e-12
OMMBLHX3,0.0,0.0
OMPDC,0.24369330356711155,0.24369330356700633
OMPHHX,0.0,0.0
NTD7pp,0.0,0.0
NTD8,0.0,-2.2702115681675962e-11
NTD8pp,-1.510839691620828e-14,0.0
NTD9,0.0,-3.810309783795913e-11
NTD9pp,0.0,0.0
NTP1,0.0,1.6937649170982474e-12
OMPHHX3,0.0,0.0
OP4ENH,0.0,0.0
NTP10,0.0,4.840279680790996e-13
OPHBDC,0.0001642843093615913,0.0001642843093668656
LYStex,-7.927967643349279e-14,0.0
OPHHX,0.00016428430357420703,0.00016428430936686703
OPHHX3,0.0,0.0
NTP11,0.0,0.0
NTP12,0.0,0.0
NTP3,0.0,5.334413101461446e-13
ORNDC,0.0,-1.1956462702735083e-12
NTP3pp,0.0,0.0
LYXI,0.0,0.0
NTP5,0.0,1.8752728607951727e-12
NTPP1,0.0,2.4268008358221855e-12
ORNabcpp,0.0,8.099879001639822e-12
ORNtex,5.4825247919544286e-14,0.0
NTPP10,0.0,-1.1363650076999205e-12
OROTt2_2pp,0.0,0.0
LYXt2pp,0.0,0.0
OROTtex,0.0,0.0
ORPT,-0.2436933035669082,-0.24369330356711177
NTPP11,0.0,6.789200198760811e-13
NTPP2,0.0,3.730875171888129e-12
NTPP3,0.0,-3.090391698709428e-13
NTPP4,0.0,-6.798861737161069e-12
OXAMTC,0.0,4.970859705520203e-13
OXGDC2,0.0,0.0
NTPP5,0.0,-4.3575282681527345e-11
LYXtex,0.0,0.0
NTPP6,0.0,-1.8823754064185618e-12
NTPP7,0.0,-1.1207579543103861e-10
NTPP8,0.0,1.702800460725513e-13
NTPP9,0.0,-2.962119056677109e-14
P5CD,0.0,6.430751017631885e-12
P5CR,0.1628845775830236,0.16288457758387107
PA120abcpp,0.0,7.731104106645872e-13
PA140abcpp,0.0,2.2510260521465445e-13
PA141abcpp,0.0,7.084940209121051e-14
PA160abcpp,0.0,3.1133617324935885e-13
PA161abcpp,0.0,3.738024550052757e-11
NTPTP1,0.0,-1.3499329831131987e-13
NTPTP2,0.0,-9.601635484424545e-13
NTRIR2x,0.0,0.0
PA180abcpp,0.0,1.0799604497464599e-12
L_LACD2,0.0,0.0
PA181abcpp,0.0,1.2277953454974835e-12
PACALDt2rpp,0.0,0.0
PACALDtex,0.0,0.0
PACCOAL,0.0,0.0
NTRIR3pp,0.0,0.0
NTRIR4pp,0.0,0.0
O16A4COLIPAtex,0.0,0.0
O16A4Lpp,0.0,0.0
O16AP1pp,0.0,0.0
PANTS,0.0004243397407859452,0.0004243397407827901
PAPA120,0.0,-8.094818159928659e-12
L_LACD3,0.0,0.0
PAPA120pp,0.0,5.720353669236753e-13
PAPA140,0.0,1.8101727938339063e-12
O16AP2pp,0.0,0.0
O16AP3pp,0.0,0.0
O16AT,0.0,0.0
PAPA140pp,0.0,8.995333865298201e-13
O16AUNDtpp,0.0,0.0
PAPA141,0.0,1.6531550081437205e-12
L_LACt2rpp,0.0,0.0
PAPA141pp,0.0,5.762469834059433e-13
PAPA160,0.0,1.9357618727140287e-12
PAPA160pp,0.0,6.723739201079859e-13
PEAMNtex,0.0,0.0
PERD,0.00016428430936686687,0.0001642843093668881
PAPA161,0.0,6.720965410510094e-11
L_LACtex,0.0,0.0
PAPA161pp,-5.912539188875204e-15,-1.1158556455347448e-11
PAPA180,0.0,2.2235348990799e-12
PETNT161pp,0.0,-1.489925801127728e-14
PETNT181pp,0.0,-1.7672132543949325e-14
PFK,5.164241534943291,5.164241535179227
PAPA180pp,0.0,1.984704127660277e-12
M1PD,0.0,0.0
PAPA181,0.0,5.536228740450158e-13
PAPA181pp,0.0,-3.897108605932917e-12
PFK_2,0.0,0.0
PFL,0.0,2.676461630035459e-12
PAPPT3,0.02046555208166615,0.020465552082013876
MACPD,0.0,-1.9981395478906448e-11
PAPSR,0.18145091464429597,0.18145091464449564
PG120abcpp,0.0,6.969558516831083e-13
PG140abcpp,0.0,3.392230988119457e-13
PG141abcpp,0.0,-8.074250742714966e-13
PAPSR2,0.0,0.0
MALDDH,0.0,0.0
PDE1,0.0,-4.396328605809369e-11
PDH,6.933986462210757,6.933986462227798
PG160abcpp,0.0,1.3851796532793793e-12
PG161abcpp,0.0,5.658173212692553e-13
PDX5PO2,0.00016428431244794756,0.00016428430936686795
PG180abcpp,0.0,-4.910752904122171e-14
MALDt2_2pp,0.0,0.0
PG181abcpp,0.0,2.0404013184076734e-13
PDX5POi,0.0,9.156716144322835e-14
PDX5PS,0.0001642843093668669,0.00016428430936687075
PDXPP,0.0,1.270494365024963e-12
PE120abcpp,0.0,1.1091572846475453e-12
PE140abcpp,0.0,5.585440011884323e-13
PGAMT,-0.06958877068584128,-0.06958877068517118
PGCD,1.2631669523509157,1.263166952360174
PGI,4.4882151076290056,4.488215107603673
PE141abcpp,0.0,-9.062544594621454e-14
MALDtex,-1.5615244311891074e-13,0.0
PE160abcpp,0.030558354944114966,0.030558354945097364
PGK,-13.067309459991158,-13.067309459990323
PGL,3.5117848923435706,3.5117848923972605
PE161abcpp,0.03601730890110369,0.0360173089025801
PGLYCP,0.0,0.0
MALS,0.0004928529142669089,0.0004928529349696139
PGM,-11.804142507663036,-11.804142507615756
PGMT,-5.780725170995633e-13,0.0
PE180abcpp,0.0,2.2334874560731432e-12
PE181abcpp,0.0,1.0558000348000504e-12
PGP120abcpp,0.0,3.836610500620565e-12
MALTATr,0.0,0.0
PGP140abcpp,0.0,4.2991837311476953e-13
PGP141abcpp,0.0,1.0411419929830025e-12
PEAMNOpp,0.0,0.0
PGP160abcpp,0.0,3.228765339217513e-13
MALTHXabcpp,0.0,0.0
PGP161abcpp,0.0,-2.308622122406607e-12
PGP180abcpp,0.0,2.423066416140636e-12
PLIPA1G181pp,0.0,3.6660129663086774e-11
MALTHXtexi,0.0,0.0
PLIPA2A120pp,-3.977849813440842e-16,9.16823896782549e-13
PGP181abcpp,0.0,3.9085169783900304e-13
PGPP120,0.0,-1.343951276213278e-11
PLIPA2A140pp,0.0,7.541280069251064e-13
MALTPTabcpp,0.0,0.0
PLIPA2A141pp,0.0,-8.976745896847682e-12
PLIPA2A160pp,0.0,8.690608889419759e-13
PLIPA2A161pp,0.0,1.2955736639518757e-13
PLIPA2A180pp,0.0,8.275215099528984e-13
PGPP120pp,0.0,8.923961404333104e-13
PGPP140,0.0,-8.56875224142369e-13
PGPP140pp,0.0,1.9894209684406013e-13
PGPP141,0.0,5.671083377666375e-13
PLIPA2A181pp,0.0,-1.2439054837974113e-12
PLIPA2E120pp,0.0,3.896718870248136e-13
PGPP141pp,0.0,3.534213506852963e-13
MALTPTtexi,0.0,0.0
PGPP160,0.0,4.1211270546767015e-13
MALTTRabcpp,0.0,0.0
PGPP160pp,0.0,6.373094060477189e-11
PGPP161,0.0,8.667582967473738e-13
PLIPA2E140pp,0.0,1.6895879496097387e-13
PGPP161pp,0.0,3.9581231891380613e-13
PLIPA2E141pp,0.0,2.6147177184671047e-13
MALTTRtexi,0.0,0.0
PLIPA2E160pp,0.0,1.0959444635239261e-13
PGPP180,0.0,7.501466028780191e-13
PGPP180pp,0.0,2.222733930504595e-12
PLIPA2E161pp,0.0,1.270672670322853e-12
PGPP181,0.0,2.4756321794257576e-11
PLIPA2E180pp,0.0,4.900821014947005e-14
MALTTTRabcpp,0.0,0.0
PLIPA2E181pp,0.0,3.2252897490499444e-13
PLIPA2G120pp,0.0,3.1801809097056556e-13
PGPP181pp,0.0,-2.5296881440768545e-12
PGSA120,0.0,7.605215910917474e-14
PGSA140,0.0,-1.3981720934172717e-13
