,minimum,maximum
PLIPA2A120pp,0.0,5.852285589899655e-14
PGP181abcpp,0.0,1.3189387724047402e-13
PGPP120,0.0,-1.1170905331902539e-12
PLIPA2A140pp,0.0,-1.0432628211454731e-13
MALTPTabcpp,0.0,0.0
PLIPA2A141pp,-7.325533504565136e-18,-3.794244876509276e-13
PLIPA2A160pp,0.0,3.051664968362907e-14
PLIPA2A161pp,0.0,-3.164856051783201e-13
PLIPA2A180pp,0.0,-1.0662129588763691e-13
PGPP120pp,0.0,1.614681915926849e-14
PGPP140,0.0,-1.3564158222547849e-12
PGPP140pp,0.0,-1.7828951671114748e-13
PGPP141,0.0,-6.516822759615869e-13
PLIPA2A181pp,0.0,-1.724288025358555e-13
PLIPA2E120pp,0.0,-2.6869723067054694e-14
PGPP141pp,0.0,-3.122421309647074e-13
MALTPTtexi,0.0,0.0
PGPP160,0.0,-3.1705258396276565e-13
MALTTRabcpp,0.0,0.0
PGPP160pp,0.0,-2.3711523336585256e-13
PGPP161,0.0,-2.1246167408079995e-13
PLIPA2E140pp,0.0,-7.92097044580985e-14
PGPP161pp,0.0,-7.467855448401193e-14
PLIPA2E141pp,0.0,-3.9045066331804887e-14
MALTTRtexi,0.0,0.0
PLIPA2E160pp,0.0,-4.8499878236295785e-14
PGPP180,0.0,1.4868672903075704e-13
PGPP180pp,0.0,-4.944562596789404e-13
PLIPA2E161pp,0.0,-1.4457300975103366e-14
PGPP181,0.0,-1.6789483331886776e-13
PLIPA2E180pp,0.0,-4.495921777597128e-14
MALTTTRabcpp,0.0,0.0
PLIPA2E181pp,0.0,1.4863437236848134e-14
PLIPA2G120pp,0.0,-1.2057369202924097e-13
PGPP181pp,0.0,4.9786506553312655e-14
PGSA120,0.0,-3.1830205227395054e-13
PGSA140,0.0,-1.2790865950673678e-13
PGSA141,0.0,-3.148653254965747e-13
PLIPA2G140pp,0.0,-6.168527617387329e-14
PLIPA2G141pp,0.0,-6.325433325364889e-14
PLIPA2G160pp,0.0,-1.7992343681039776e-13
PLIPA2G161pp,0.0,-2.1211565176371212e-14
PGSA160,0.0,-8.796256910730544e-13
PGSA161,0.0,-1.880449808330942e-13
PGSA180,0.0,-5.996666975985705e-13
PLIPA2G180pp,0.0,-2.023396984792733e-13
MALTTTRtexi,0.0,0.0
PLIPA2G181pp,0.0,-2.998723946839843e-14
PMANM,7.806053274117871e-13,0.0
PGSA181,0.0,-5.947469161232643e-13
PHEMEabcpp,0.0,-1.2666747173546979e-14
PHEMEtiex,0.0,-4.726288548412622e-15
PMDPHT,4.515709171092752e-05,4.515709171079175e-05
PMPK,2.257854585545899e-05,2.2578543117881682e-05
PHETA1,-0.017809713972550795,-0.017809713974558872
PNTK,5.831947270299848e-05,5.83194727034944e-05
MALTabcpp,3.431520679091882e-14,0.0
PHETRS,0.0,0.0
PHEt2rpp,3.586959329341388e-14,0.0
PNTOt4pp,0.0,0.0
PHEtex,-1.8553240214937853e-13,0.0
MALTptspp,0.0,0.0
PNTOtex,1.4082220028283822e-14,0.0
POX,0.0,-1.3657378565819278e-12
PHYTSpp,0.0,-2.568285855198542e-19
PPA,0.0,-1.308516292940518e-12
MALTtexi,2.075181760019921e-14,0.0
PPA2,0.0,3.2033243827813836e-12
PPAKr,0.0,0.0
PIt2rpp,0.09733236496641544,0.09733236496252318
PItex,0.09733236496689596,0.09733236496239507
PIuabcpp,0.0,-1.6894894014383138e-12
PLIPA1A120pp,0.0,-3.951259788777338e-13
PPALtex,0.0,0.0
PPALtpp,0.0,0.0
PLIPA1A140pp,0.0,-6.842676457126977e-14
PLIPA1A141pp,0.0,4.450312131890975e-14
PLIPA1A160pp,0.0,-3.9636158324635986e-13
PPAt4pp,0.0,0.0
PPAtex,0.0,0.0
PPBNGS,0.00018062836684380623,0.0001806283668135127
PPC,2.6717596643619346,2.6717596643665997
PLIPA1A161pp,0.0,-1.4920006584719772e-12
PLIPA1A180pp,0.0,1.3059456530550915e-13
PPCDC,5.831947270216152e-05,5.83194727001331e-05
MALt2_2pp,0.0,-5.441829053989645e-13
PPCK,0.0,-7.445269299263489e-13
PPCSCT,0.0,999999.0
PLIPA1A181pp,0.0,1.4778935370329785e-08
PLIPA1E120pp,0.0,-2.040798241599407e-13
PLIPA1E140pp,0.0,-1.0168922454738564e-14
PLIPA1E141pp,0.0,-4.433269751617159e-13
PLIPA1E160pp,0.0,-4.664681695084545e-13
PPGPPDP,0.0,-1.3031954485642777e-12
PPK2,1.72904597945885e-12,-3.3891827940846675e-13
MALt2_3pp,0.0,-2.667614844376237e-13
PPK,-9.804024736266344,-5.05977281925621
PLIPA1E161pp,0.0,1.9093206183815754e-13
PLIPA1E180pp,0.0,-1.763832765954104e-13
PPM,-4.838573134220467,-1.1635060250347708e-12
MALtex,1.8031916452063167e-13,0.0
PPM2,0.0,-1.2153698864140815e-12
PLIPA1E181pp,0.0,-2.474467867939269e-13
PLIPA1G120pp,0.0,-2.73213985269561e-13
PPNCL2,5.831947270337282e-05,5.83194726978776e-05
PLIPA1G140pp,0.0,-3.266847326704898e-13
MAN1PT2,0.0,1.749255635656708e-13
PPND,0.013984827305798399,0.01398482730584455
PPNDH,0.0178097139729698,0.017809713969856828
PLIPA1G141pp,0.0,-7.944536011940182e-14
MAN6PI,1.2074610625376186e-14,1.3188693355256596e-16
PLIPA1G160pp,0.0,-2.8965999889966485e-13
PLIPA1G161pp,0.0,-2.572863497445532e-13
PPPGO,0.0,-2.966446015467651e-13
PPPGO3,2.257854691575871e-05,2.2578545853338895e-05
PPPNDO,1.094681498399853e-14,0.0
PPPNt2rpp,4.1328248106349075e-15,0.0
PPPNtex,1.6554434783290006e-15,0.0
PPS,0.0,1.4518821775942366e-12
PPTHpp,0.0,0.0
PLIPA1G180pp,0.0,-2.088173915065097e-13
PSD180,0.0,-1.9160232827654628e-13
MAN6Pt6_2pp,1.897828070416332e-14,0.0
PSD181,0.0,1.2046320601074796e-13
PSERT,0.1681392922638939,0.16813929226398389
PPTtex,0.0,0.0
PRAGSr,0.045251050861361164,0.045251050861275906
PRAIS,0.04525105086155508,0.045251050863572326
PRAIi,0.005754997966029332,0.005754997966178392
PSERtex,0.0,0.0
PSP_L,0.16813929226417731,0.16813929226224253
PRAMPC,0.009592338270618055,0.009592338269983717
MAN6Ptex,9.34987055898295e-14,0.0
PRASCSi,0.04522847231554693,0.045228472314473675
PSP_Lpp,0.0,0.0
PSSA120,0.0,-2.13253518767431e-14
MANAO,0.0,0.0
PSSA140,0.0,-2.632348122285477e-14
PSSA141,0.0,-1.4693606268808812e-13
PRATPP,0.009592338270622697,0.00959233827088783
PRFGS,0.045251050861505736,0.045251050859867
PRMICI,0.009592338270640205,0.009592338270651228
PROD2,0.0,2.3759764033755414e-14
PSSA160,0.0064607040853747535,0.006460704084985843
MANGLYCptspp,-2.3253115512488106e-14,0.0
PSSA161,0.007614943649263273,0.007614943649010978
PSSA180,3.503019981788542e-13,-1.5277615367987124e-13
PROGLYabcpp,-6.736550394638525e-15,0.0
PROGLYtex,2.3088490978161998e-14,0.0
PROTRS,0.0,0.0
PROabcpp,0.0,2.4722812983947086e-12
PROt2rpp,-999999.0000000003,0.0
PROt4pp,0.0,999999.0
PSSA181,0.0,-3.4256061480866144e-10
PTA2,0.0,0.0
PTAr,-2.430929300592751,0.0
PTHRpp,0.0,0.0
PTPATi,5.831947270303401e-05,5.831947270348637e-05
PTRCORNt7pp,6.0651296801692215e-12,0.0
PTRCTA,0.0,-1.9609568474980682e-13
PROtex,-7.188275841177037e-15,0.0
PRPPS,0.0,4.838573134220691
MANGLYCtex,0.0,0.0
PSCLYSt2pp,0.0,0.0
PSCLYStex,0.0,0.0
PTRCabcpp,0.0,2.82532393029594e-12
PTRCt2pp,0.0,-4.7033155124301045e-12
PTRCtex,1.4032245546378743e-14,0.0
PUNP1,-4.744251917026947,-4.744251917023722
PSCVT,0.03763985342828415,0.037639853426524525
PSD120,0.0,1.4827783726799877e-14
PUNP2,9.075656691587683e-13,-8.34983583148855e-13
PUNP3,3.249665837119461e-13,-1.96791259011377e-13
PSD140,0.0,2.6656689845931776e-14
MANPGH,2.892092649322838e-14,0.0
PSD141,0.0,-1.0812619818756094e-13
PUNP4,-3.770295577605548e-14,2.3526226633309023e-13
PUNP5,6.373850222423886e-13,-1.7942649863613123e-12
MANptspp,0.0,0.0
PUNP6,0.0,-1.2006301557270502e-12
PUNP7,4.9197814752848304e-14,-1.0943780570526476e-12
PYAM5PO,0.0,-2.5765965559713285e-13
PSD160,0.006460704085399987,0.006460704085214903
PSD161,0.007614943649266211,0.007614943648920313
PYDAMK,0.0,-1.694591397042407e-13
MANtex,-1.8900568061585177e-14,0.0
PYDXK,0.0,-3.4624172373562927e-13
PYDXNK,0.0,-1.2365050774547123e-12
PYDXPP,0.0,-7.871650360454944e-13
PYK,0.0,-2.746331347980999e-12
PYNP2r,3.169382416875347e-13,-1.5746852333198976e-12
PYRt2rpp,1.6563184508825367e-14,0.0
RNDR4,0.0,0.0026496885426417482
RNDR4b,0.0,0.0
RNTR1c,0.002649688542773269,0.002649688541632934
PYRtex,9.368528995823874e-14,0.0
RNTR2c,0.0,0.002735750264088749
MCITD,0.0,-2.1768514577058684e-13
RNTR3c,0.0,0.0027357502645070355
QMO2,0.0,0.0
QMO3,0.0,0.0
RNTR4c,0.0,0.0
MCITL2,0.0,-2.0213620678698877e-13
RPE,0.41624956647356515,0.4162495664627225
QULNS,0.00023064541461538253,0.00023064541460938214
R15BPK,0.0,4.838573134220582
RPI,-5.065529133442105,-5.065529133451769
MCITS,0.0,-2.099106762788038e-13
RZ5PP,0.0,0.0
S7PI,0.0,-3.0341849134046872e-15
R1PK,0.0,0.09432121719314536
R5PP,0.0,3.211252928011328e-09
R5PPpp,-5.887796865230746e-14,0.0
R5Ptex,4.132658325421122e-14,0.0
SADH,0.0,-4.9127682858581974e-14
SUCRtex,-5.622825266802792e-14,0.0
SADT2,0.02493785202359074,0.024937852023657857
SARCOX,0.0,0.0
SBTPD,7.971903912129263e-15,0.0
SBTptspp,3.225529265015493e-14,0.0
SBTtex,4.8254685176400474e-14,0.0
SDPDS,0.037561385388110054,0.03756138537954398
SDPTA,-0.037561385387592794,-0.03756138538772504
SELCYSS,0.0,0.0
SELNPS,0.0,0.0
RBFK,2.2578545793300034e-05,2.257854585569991e-05
RBFSa,9.031418342150599e-05,9.031418341992617e-05
RBFSb,4.515709171093707e-05,4.515709171135488e-05
RBK,3.523313512283589e-14,-1.5161022467836496e-12
RBK_L1,-1.5560994965698226e-14,0.0
RBP4E,-3.262624993753517e-15,0.0
RHAT1,0.0,2.791538147265568e-15
RHCCE,4.5157091711021205e-05,4.5157091732466e-05
RIBabcpp,4.4013565863506586e-14,0.0
RIBtex,-2.2294604123982372e-14,0.0
RMI,5.636545849706177e-14,0.0
RMK,2.466437193126496e-14,0.0
RMNtex,1.212588264696117e-14,0.0
SERASr,0.0,-8.915737317989118e-13
SERAT,0.02493785202369374,0.024937852022307937
SERD_D,0.0,-1.5950608503503803e-13
SERD_L,0.0,-7.334458041654424e-13
SERTRS,0.0,0.0
RMNtpp,6.650126052732718e-14,0.0
RMPA,1.5785196937817217e-14,0.0
SERTRS2,0.0,0.0
SUCptspp,0.0,0.0
SERt2rpp,-999999.0000000006,0.0
SERt4pp,0.0,999999.0
RNDR1,0.0,0.0
RNDR1b,0.0,0.0
RNDR2,0.0,0.002735750264909384
SERtex,-3.8890742747423554e-14,0.0
RNDR2b,0.0,0.0
RNDR3,0.0,0.002735750265617935
RNDR3b,0.0,0.0
SFGTHi,0.0,0.0
SGDS,0.0,-1.0399596307586444e-13
SGSAD,0.0,-1.7902856447262338e-13
SHCHCS2,0.0,0.0
SULFACabcpp,0.0,-5.791639825251498e-16
SHCHD2,2.2578545855463277e-05,2.257854585560735e-05
SHCHF,2.25785458554647e-05,2.2578545855097684e-05
SHK3Dr,0.0376398534282406,0.037639853428200344
TRE6PP,0.0,-4.050620081317397e-13
SULFACtex,2.856199724874697e-13,0.0
TRE6PS,0.0,1.0123816991362566e-12
TREH,0.0,-1.0441166779180244e-13
TREHpp,0.0,0.0
SHKK,0.03763985342827711,0.037639853427631806
SHSL1,0.015584562841817884,0.015584562841646948
SKMt2pp,7.846878782172654e-14,0.0
SKMtex,0.0,0.0
TREptspp,0.0,0.0
SULR,0.024937852023810925,0.024937852023400143
TREtex,4.764091771240794e-14,0.0
TRPAS2,-0.005754997967329052,-0.005754997966673106
SO2tex,0.0,0.0
SO2tpp,0.0,0.0
SULabcpp,0.025337583409551365,0.02533758340913132
SO3tex,0.0,0.0
TRPS1,0.0,-3.4293036543073013e-13
TRPS2,0.0,-2.6874350076290996e-13
T2DECAI,0.015229887298487198,0.01522988729821842
TRPS3,0.005754997966482851,0.0057549979657762354
TRPTRS,0.0,0.0
SO4tex,0.02533758340955072,0.02533758322517074
SOTA,0.0,-6.025934309067704e-14
SPMDAT1,0.0,0.0
SPMDAT2,0.0,0.0
SPMDabcpp,8.187328288192134e-15,0.0
SPMDtex,0.0,0.0
TRPt2rpp,-3.344395280853851e-16,0.0
TRPtex,1.3245413561176806e-14,0.0
TRSARr,0.0,-8.613851119740034e-13
TSULabcpp,0.0,-3.333842307572696e-13
TSULtex,0.0,-5.753060768303798e-13
TTDCAtexi,3.669573665154117e-15,0.0
SPMS,2.3721033799866946,2.372103379967799
SPODM,0.0,0.0
TAGURr,0.0,-4.668998306022968e-15
SPODMpp,0.0,0.0
SSALx,0.0,2.105301443030002e-12
TTDCEAtexi,0.0,0.0
TUNGSabcpp,0.0,0.0
TUNGStex,0.0,0.0
TYMtex,0.0,0.0
SSALy,0.0,-4.492370138944211e-13
TALA,0.2269559992202201,0.22695599922147353
TYROXDApp,0.0,0.0
TARTD,7.522758633734549e-15,0.0
TYRPpp,0.0,0.0
TYRPtex,1.795293818953364e-14,0.0
SUCBZL,0.0,0.0
TYRTA,-0.013984827306304274,-0.013984827305810313
SUCBZS,-2.1221051287655915e-20,0.0
TARTRt7pp,0.0,0.0
SUCCt2_2pp,0.0,7.587682374768049e-13
TYRTRS,0.0,0.0
SUCCt2_3pp,0.0,3.280045946923705e-13
TARTRtex,0.0,0.0
SUCCt3pp,0.0,2.0352448887935153e-10
SUCCtex,9.103621682245038e-14,0.0
SUCDi,6.773563473028506e-05,6.773563149799246e-05
SUCFUMtpp,-5.5322732200821e-12,0.0
SUCOAS,0.0,0.05314594822981242
TYRt2rpp,2.9072855004733954e-14,0.0
TYRtex,-9.489327470177791e-16,6.01475232884324e-16
U23GAAT,0.003938589389146216,0.003938589389160759
UAAGDS,0.002812699568904443,0.0028126995690285687
UACGALPpp,6.849262197096533e-14,0.0
UACGAMPpp,-2.1610020808481708e-14,0.0
UACGAMtex,-2.093178761130417e-15,0.0
UACMAMO,0.0,-6.860390566211523e-16
TRE6PH,0.0,-1.2161682366076473e-12
TAUDO,0.0,0.0
UAG2E,0.0,-6.127270397861456e-15
UAGAAT,0.003938589389135051,0.003938589389047135
TAURabcpp,0.0,0.0
UAGCVT,0.0028126995688977654,0.0028126995687672678
UAGDP,0.009563988526922937,0.009563988526762627
UAGPT3,0.0028126995688916106,0.0028126995687531345
UPPRT,0.0,-1.0014488514134997e-12
URAt2pp_copy1,0.0,0.0
URAt2pp_copy2,0.0,0.0
UAMAGS,0.0028126995689072335,0.002812699568871797
TAURtex,0.0,0.0
UAMAS,0.002812699568901683,0.002812699568849643
UAPGR,0.0028126995689126736,0.0028126995689856265
URAtex,1.8287809641481415e-13,0.0
URDGLYCD,0.0,-6.533058505565589e-14
UDCPDP,0.00281269956889898,0.0028126995687639527
TCYNTtex,0.0,0.0
UDCPDPS,5.5686996504490375e-06,5.568699650302808e-06
UDCPDPpp,-4.377833715394424e-19,-1.829934493034869e-15
UREAtex,4.14237332096999e-13,0.0
UREAtpp,-2.7213896879663745e-15,0.0
URIC,0.0,5.635169838668214e-14
URIDK2r,-0.00264968854311363,-0.002649688542343015
URIH,0.0,-5.247766906969717e-13
URIK2,0.0,-6.152259926443798e-13
URIt2pp_copy1,0.0,0.0
URIt2pp_copy2,0.0,0.0
UDCPPtppi,0.0,-1.423233740874727e-15
UDPACGALtex,0.0,0.0
UDPG4E,0.0,-1.8349616407517628e-14
UDPGALM,0.0,0.0
UDPGALPpp,0.0,0.0
UDPGALtex,0.0,0.0
URItex,2.5341510736500776e-14,0.0
UDPGD,0.0,-5.2903015420180754e-14
CTECOAI6,0.0,1.4757025178118666e-12
UDPGDC,0.0,4.17200431378286e-16
UDPGLCURtex,0.0,0.0
UDPGPpp,0.0,0.0
UDPGtex,0.0,0.0
USHD,0.0019692946945670583,0.001969294694503634
VALTA,-0.042848612582092764,0.0
VALTRS,0.0,0.0
VALabcpp,0.0,-1.2594533403942258e-13
UDPKAAT,0.0,1.052315337441675e-15
UGLCURPpp,0.0,0.0
VALt2rpp,4.708413085976029e-13,0.0
UGLT,0.0,0.0
VALtex,1.1664104684503828e-14,0.0
TDP,0.0,-1.828193561309899e-12
VPAMTr,0.0,0.04284861258281585
X5PL3E,0.0,0.0
UGLYCH,0.0,1.4855186454099097e-15
UGMDDS,0.0028126995688990946,0.0028126995688870604
UHGADA,0.00393858938914264,0.003938589389043431
XAND,0.0,3.074198307856122e-13
TDPADGAT,0.0,3.537809252771323e-15
XANt2pp,0.0,6.857750491229894e-13
XANtex,7.745214089266872e-14,0.0
XANtpp,2.7375850698026524e-12,0.0
XMPtex,0.0,0.0
XPPT,0.0,-3.3659166955430646e-13
ULA4NFT,0.0,-9.450082822782171e-16
ULA4Ntppi,0.0,-4.817085046963987e-16
UM3PL,0.0,1.6581173074959631e-13
UM4PCP,0.0,-5.280538192382919e-14
UM4PL,0.0,-9.192093052888015e-14
UMPK,0.03827417894371088,0.03827417894204632
XTSNH,0.0,-1.0845384941070887e-12
XTSNt2rpp,2.8153030895264678e-14,0.0
UMPtex,0.0,0.0
XTSNtex,3.74192156263532e-14,0.0
TDPAGTA,0.0,1.2619345448645452e-15
XYLI1,0.0,0.0
XYLI2,3.247055773687596e-13,2.514192396506859
XYLK,0.0,0.0
UNK3,4.7442067599525295,4.744206759936278
UPLA4FNF,0.0,-1.1100220514463562e-15
UPLA4FNT,0.0,-6.020319928949942e-15
XYLK2,0.0,0.0
TDPDRE,0.0,-1.188782817471986e-15
XYLUt2pp,0.0,0.0
XYLUtex,0.0,0.0
UPP3MT,2.257854585547104e-05,2.257854585266638e-05
UPP3S,4.515709171092297e-05,4.515709170237726e-05
UPPDC1,2.257854585546148e-05,2.2578545850610856e-05
XYLabcpp,0.0,0.0
TDPDRR,0.0,-1.0820463719647898e-15
XYLt2pp,0.0,0.0
XYLtex,0.0,0.0
TDPGDH,1.1831893361721599e-16,-5.4572873836756085e-16
ZN2abcpp,0.0,-5.392399705842897e-13
ZN2t3pp,0.0,2.8425404079422133e-13
ZN2tpp,0.000319744611023727,0.0003197446080539139
TDSK,0.001969294694571695,0.0019692946945393977
ZNabcpp,0.0,-7.499933537877011e-13
Zn2tex,0.00031974460902029557,0.00031974460901773745
CITt3pp,0.0,2.0116439810050656e-13
MALt3pp,0.0,-1.2485407864625967e-12
ASPt2pp_copy2,0.0,-8.794920792250814e-13
TDSR1,0.0,0.0
GLYt2pp_copy2,-999999.0,0.0
TDSR2,0.0,0.0
ALAt2pp_copy2,-999999.0,0.0
DHORDfum,0.0,0.0
TGBPA,0.0,0.0
THD2pp,0.0,1.364305018555604e-11
THDPS,0.03756138538773023,0.037561385387569646
THIORDXi,0.0,3.313239769159641e-13
THMDt2pp_copy1,0.0,0.0
THMDt2pp_copy2,0.0,0.0
THMDtex,1.7761675885009752e-14,0.0
THMabcpp,9.004009053688122e-15,0.0
THMtex,1.4889009029967016e-14,0.0
THRA2,0.0,-1.7918176476393683e-12
THRA,0.0,-4.573634842320129e-13
THRD,0.0,-4.8184428246147846e-14
THRD_L,0.029412859062861244,0.029412859062510892
THRPtex,0.0,0.0
THRS,0.05509975181425661,0.05509975181297757
THRTRS,0.0,0.0
THRabcpp,0.0,-4.4751790012218215e-13
THRt2pp,0.0,1.0659302320991417e-12
THRt2rpp,-999999.0,5.935475104918362e-13
THRt4pp,0.0,999999.0
THRtex,1.0381230729396075e-14,0.0
THYMt3pp,-2.771524807450875e-17,-3.3585659351013515e-14
THYMtex,3.3280805124114463e-14,0.0
THZPSN,2.257854585550529e-05,2.2578545856241385e-05
TKT1,0.22695599922330706,0.22695599916813147
TKT2,0.18929356724718116,0.18929356724565088
TMAOR1,0.0,0.0
TMAOR1pp,0.0,0.0
TMAOR2,0.0,0.0
TMAOR2pp,0.0,0.0
TMAOtex,0.0,0.0
TMAtex,0.0,0.0
TMDK1,0.0,-8.636949701055159e-14
TMDPP,0.0,-4.513000349149734e-14
TMDS,0.0026496885427750405,0.002649688542721654
TMK,6.551097829728524e-16,3.075306235369535e-21
TMPK,2.2578545855413102e-05,2.2578545127337472e-05
TMPPP,2.2578545855338624e-05,2.2578545854929107e-05
TPI,2.90657168130599,2.9065716812924007
TPRDCOAS,0.0,0.0
TRDR,0.0,0.033059041094462345
SPRMS,2.3721033799869145,2.3721033799684146
DM_spm_c,2.3721033799756803,2.3721033799676685
